"id","line_no","original_line","mutated_line","source_filepath"
"jexl_5501",2256,"return jjMoveStringLiteralDfa1_2(0x20000L, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5502",2258,"return jjMoveStringLiteralDfa1_2(0x80000L, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5503",2260,"return jjMoveStringLiteralDfa1_2(0x8000L, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5504",2262,"return jjMoveStringLiteralDfa1_2(0x1000L, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5505",2264,"return jjStopAtPos(0, 29);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5506",2267,"return jjMoveStringLiteralDfa1_2(0x100000000000L, 0x40L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5507",2269,"return jjStopAtPos(0, 30);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5508",2271,"return jjStartNfaWithStates_2(0, 85, 33);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5509",2273,"return jjMoveNfa_2(0, 0);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5510",233,"return 1;","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5511",235,"switch(curChar)","switch(curChar) // switch default changed to first case","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5512",238,"if ((active0 & 0x2000000000000000L) != 0x0L)","if ((active0 | 0x2000000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5513",238,"if ((active0 & 0x2000000000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5514",238,"if ((active0 & 0x2000000000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5515",239,"return jjStopAtPos(1, 61);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5516",240,"else if ((active0 & 0x8000000000000000L) != 0x0L)","else if ((active0 | 0x8000000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5517",240,"else if ((active0 & 0x8000000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5518",240,"else if ((active0 & 0x8000000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5519",241,"return jjStopAtPos(1, 63);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5520",244,"if ((active0 & 0x40000000000L) != 0x0L)","if ((active0 | 0x40000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5521",244,"if ((active0 & 0x40000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5522",244,"if ((active0 & 0x40000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5523",245,"return jjStopAtPos(1, 42);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5524",248,"if ((active0 & 0x2000000000L) != 0x0L)","if ((active0 | 0x2000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5525",248,"if ((active0 & 0x2000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5526",248,"if ((active0 & 0x2000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5527",249,"return jjStopAtPos(1, 37);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5528",250,"else if ((active1 & 0x400000L) != 0x0L)","else if ((active1 | 0x400000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5529",250,"else if ((active1 & 0x400000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5530",250,"else if ((active1 & 0x400000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5531",255,"return jjMoveStringLiteralDfa2_0(active0, 0x4000000000L, active1, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5532",257,"if ((active0 & 0x10000000000L) != 0x0L)","if ((active0 | 0x10000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5533",257,"if ((active0 & 0x10000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5534",257,"if ((active0 & 0x10000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5535",258,"return jjStopAtPos(1, 40);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5536",261,"if ((active0 & 0x400000000000L) != 0x0L)","if ((active0 | 0x400000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5537",261,"if ((active0 & 0x400000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5538",261,"if ((active0 & 0x400000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5539",262,"return jjStopAtPos(1, 46);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5540",263,"else if ((active0 & 0x1000000000000L) != 0x0L)","else if ((active0 | 0x1000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5541",263,"else if ((active0 & 0x1000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5542",263,"else if ((active0 & 0x1000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5543",264,"return jjStopAtPos(1, 48);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5544",265,"else if ((active0 & 0x10000000000000L) != 0x0L)","else if ((active0 | 0x10000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5545",265,"else if ((active0 & 0x10000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5546",265,"else if ((active0 & 0x10000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5547",266,"return jjStopAtPos(1, 52);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5548",267,"else if ((active0 & 0x100000000000000L) != 0x0L)","else if ((active0 | 0x100000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5549",267,"else if ((active0 & 0x100000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5550",267,"else if ((active0 & 0x100000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5551",268,"return jjStopAtPos(1, 56);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5552",269,"else if ((active1 & 0x1L) != 0x0L)","else if ((active1 | 0x1L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5553",269,"else if ((active1 & 0x1L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5554",269,"else if ((active1 & 0x1L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5555",270,"return jjStopAtPos(1, 64);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5556",271,"else if ((active1 & 0x2L) != 0x0L)","else if ((active1 | 0x2L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5557",271,"else if ((active1 & 0x2L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5558",271,"else if ((active1 & 0x2L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5559",272,"return jjStopAtPos(1, 65);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5560",273,"else if ((active1 & 0x4L) != 0x0L)","else if ((active1 | 0x4L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5561",273,"else if ((active1 & 0x4L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5562",273,"else if ((active1 & 0x4L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5563",274,"return jjStopAtPos(1, 66);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5564",275,"else if ((active1 & 0x8L) != 0x0L)","else if ((active1 | 0x8L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5565",275,"else if ((active1 & 0x8L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5566",275,"else if ((active1 & 0x8L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5567",276,"return jjStopAtPos(1, 67);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5568",277,"else if ((active1 & 0x10L) != 0x0L)","else if ((active1 | 0x10L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5569",277,"else if ((active1 & 0x10L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5570",277,"else if ((active1 & 0x10L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5571",278,"return jjStopAtPos(1, 68);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5572",279,"else if ((active1 & 0x20L) != 0x0L)","else if ((active1 | 0x20L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5573",279,"else if ((active1 & 0x20L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5574",279,"else if ((active1 & 0x20L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5575",280,"return jjStopAtPos(1, 69);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5576",281,"else if ((active1 & 0x40L) != 0x0L)","else if ((active1 | 0x40L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5577",281,"else if ((active1 & 0x40L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5578",281,"else if ((active1 & 0x40L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5579",282,"return jjStopAtPos(1, 70);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5580",283,"else if ((active1 & 0x80L) != 0x0L)","else if ((active1 | 0x80L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5581",283,"else if ((active1 & 0x80L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5582",283,"else if ((active1 & 0x80L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5583",284,"return jjStopAtPos(1, 71);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5584",287,"if ((active0 & 0x800000L) != 0x0L)","if ((active0 | 0x800000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5585",287,"if ((active0 & 0x800000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5586",287,"if ((active0 & 0x800000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5587",288,"return jjStopAtPos(1, 23);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5588",291,"if ((active0 & 0x20000000000L) != 0x0L)","if ((active0 | 0x20000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5589",291,"if ((active0 & 0x20000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5590",291,"if ((active0 & 0x20000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5591",292,"return jjStopAtPos(1, 41);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5592",295,"if ((active0 & 0x1000000000000000L) != 0x0L)","if ((active0 | 0x1000000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5593",295,"if ((active0 & 0x1000000000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5594",295,"if ((active0 & 0x1000000000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5595",296,"return jjStopAtPos(1, 60);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5596",297,"else if ((active0 & 0x4000000000000000L) != 0x0L)","else if ((active0 | 0x4000000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5597",297,"else if ((active0 & 0x4000000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5598",297,"else if ((active0 & 0x4000000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5599",298,"return jjStopAtPos(1, 62);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5600",301,"return jjMoveStringLiteralDfa2_0(active0, 0x108000L, active1, 0x800000L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5601",303,"if ((active0 & 0x2000000000000L) != 0x0L)","if ((active0 | 0x2000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5602",303,"if ((active0 & 0x2000000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5603",303,"if ((active0 & 0x2000000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5604",308,"else if ((active0 & 0x20000000000000L) != 0x0L)","else if ((active0 | 0x20000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5605",308,"else if ((active0 & 0x20000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5606",308,"else if ((active0 & 0x20000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5607",309,"return jjStartNfaWithStates_0(1, 53, 72);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5608",310,"else if ((active0 & 0x200000000000000L) != 0x0L)","else if ((active0 | 0x200000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5609",310,"else if ((active0 & 0x200000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5610",310,"else if ((active0 & 0x200000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5611",311,"return jjStartNfaWithStates_0(1, 57, 72);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5612",312,"return jjMoveStringLiteralDfa2_0(active0, 0x204000L, active1, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5613",314,"if ((active0 & 0x200L) != 0x0L)","if ((active0 | 0x200L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5614",314,"if ((active0 & 0x200L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5615",314,"if ((active0 & 0x200L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5616",315,"return jjStartNfaWithStates_0(1, 9, 72);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5617",318,"return jjMoveStringLiteralDfa2_0(active0, 0x1000L, active1, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5618",320,"return jjMoveStringLiteralDfa2_0(active0, 0x20000L, active1, 0x2000L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5619",322,"return jjMoveStringLiteralDfa2_0(active0, 0x400L, active1, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5620",324,"return jjMoveStringLiteralDfa2_0(active0, 0x10000L, active1, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5621",326,"return jjMoveStringLiteralDfa2_0(active0, 0x80000000000L, active1, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5622",328,"if ((active0 & 0x2000L) != 0x0L)","if ((active0 | 0x2000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5623",328,"if ((active0 & 0x2000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5624",328,"if ((active0 & 0x2000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5625",329,"return jjStartNfaWithStates_0(1, 13, 72);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5626",330,"return jjMoveStringLiteralDfa2_0(active0, 0x2000800L, active1, 0x28000L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5627",332,"return jjMoveStringLiteralDfa2_0(active0, 0x4000000L, active1, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5628",334,"if ((active0 & 0x800000000000L) != 0x0L)","if ((active0 | 0x800000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5629",334,"if ((active0 & 0x800000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5630",334,"if ((active0 & 0x800000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5631",335,"return jjStartNfaWithStates_0(1, 47, 72);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5632",338,"if ((active0 & 0x200000000000L) != 0x0L)","if ((active0 | 0x200000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5633",338,"if ((active0 & 0x200000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5634",338,"if ((active0 & 0x200000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5635",339,"return jjStartNfaWithStates_0(1, 45, 72);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5636",340,"return jjMoveStringLiteralDfa2_0(active0, 0x1080000L, active1, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5637",342,"if ((active0 & 0x8000000000000L) != 0x0L)","if ((active0 | 0x8000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5638",342,"if ((active0 & 0x8000000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5639",342,"if ((active0 & 0x8000000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5640",343,"return jjStartNfaWithStates_0(1, 51, 72);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5641",344,"else if ((active0 & 0x80000000000000L) != 0x0L)","else if ((active0 | 0x80000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5642",344,"else if ((active0 & 0x80000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5643",344,"else if ((active0 & 0x80000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5644",345,"return jjStartNfaWithStates_0(1, 55, 72);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5645",348,"return jjMoveStringLiteralDfa2_0(active0, 0x440000L, active1, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5646",350,"if ((active0 & 0x100000000000L) != 0x0L)","if ((active0 | 0x100000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5647",350,"if ((active0 & 0x100000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5648",350,"if ((active0 & 0x100000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5649",351,"return jjStopAtPos(1, 44);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5650",354,"if ((active0 & 0x400000000000000L) != 0x0L)","if ((active0 | 0x400000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5651",354,"if ((active0 & 0x400000000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5652",354,"if ((active0 & 0x400000000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5653",355,"return jjStopAtPos(1, 58);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5654",356,"else if ((active0 & 0x800000000000000L) != 0x0L)","else if ((active0 | 0x800000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5655",356,"else if ((active0 & 0x800000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5656",356,"else if ((active0 & 0x800000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5657",357,"return jjStopAtPos(1, 59);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5658",362,"return jjStartNfa_0(0, active0, active1);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5659",1364,"return 1;","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5660",1366,"switch(curChar)","switch(curChar) // switch default changed to first case","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5661",1369,"if ((active0 & 0x2000000000000000L) != 0x0L)","if ((active0 | 0x2000000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5662",1369,"if ((active0 & 0x2000000000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5663",1369,"if ((active0 & 0x2000000000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5664",1370,"return jjStopAtPos(1, 61);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5665",1371,"else if ((active0 & 0x8000000000000000L) != 0x0L)","else if ((active0 | 0x8000000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5666",1371,"else if ((active0 & 0x8000000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5667",1371,"else if ((active0 & 0x8000000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5668",1372,"return jjStopAtPos(1, 63);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5669",1375,"if ((active0 & 0x40000000000L) != 0x0L)","if ((active0 | 0x40000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5670",1375,"if ((active0 & 0x40000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5671",1375,"if ((active0 & 0x40000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5672",1376,"return jjStopAtPos(1, 42);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5673",1379,"if ((active0 & 0x2000000000L) != 0x0L)","if ((active0 | 0x2000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5674",1379,"if ((active0 & 0x2000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5675",1379,"if ((active0 & 0x2000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5676",1380,"return jjStopAtPos(1, 37);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5677",1381,"else if ((active1 & 0x400000L) != 0x0L)","else if ((active1 | 0x400000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5678",1381,"else if ((active1 & 0x400000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5679",1381,"else if ((active1 & 0x400000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5680",1386,"return jjMoveStringLiteralDfa2_1(active0, 0x4000000000L, active1, 0x0L);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5681",1388,"if ((active0 & 0x10000000000L) != 0x0L)","if ((active0 | 0x10000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5682",1388,"if ((active0 & 0x10000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5683",1388,"if ((active0 & 0x10000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5684",1389,"return jjStopAtPos(1, 40);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5685",1392,"if ((active0 & 0x400000000000L) != 0x0L)","if ((active0 | 0x400000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5686",1392,"if ((active0 & 0x400000000000L) != 0x0L)","if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5687",1392,"if ((active0 & 0x400000000000L) != 0x0L)","if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5688",1393,"return jjStopAtPos(1, 46);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5689",1394,"else if ((active0 & 0x1000000000000L) != 0x0L)","else if ((active0 | 0x1000000000000L) != 0x0L)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5690",1394,"else if ((active0 & 0x1000000000000L) != 0x0L)","else if (false)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5691",1394,"else if ((active0 & 0x1000000000000L) != 0x0L)","else if (true)","org/apache/commons/jexl3/parser/ParserTokenManager.java"
"jexl_5692",1395,"return jjStopAtPos(1, 48);","return 0;","org/apache/commons/jexl3/parser/ParserTokenManager.java"
