"id","line_no","original_line","mutated_line","source_filepath"
"jsou_4454",182,"if (foundCharset == null && doc.childNodeSize() > 0) {","if (foundCharset == null && false) {","org/jsoup/helper/DataUtil.java"
"jsou_4455",182,"if (foundCharset == null && doc.childNodeSize() > 0) {","if (foundCharset == null && true) {","org/jsoup/helper/DataUtil.java"
"jsou_4456",185,"if (first instanceof XmlDeclaration)","if (false)","org/jsoup/helper/DataUtil.java"
"jsou_4457",185,"if (first instanceof XmlDeclaration)","if (true)","org/jsoup/helper/DataUtil.java"
"jsou_4458",187,"else if (first instanceof Comment) {","else if (false) {","org/jsoup/helper/DataUtil.java"
"jsou_4459",187,"else if (first instanceof Comment) {","else if (true) {","org/jsoup/helper/DataUtil.java"
"jsou_4460",189,"if (comment.isXmlDeclaration())","if (false)","org/jsoup/helper/DataUtil.java"
"jsou_4461",189,"if (comment.isXmlDeclaration())","if (true)","org/jsoup/helper/DataUtil.java"
"jsou_4462",192,"if (decl != null) {","if (false) {","org/jsoup/helper/DataUtil.java"
"jsou_4463",192,"if (decl != null) {","if (true) {","org/jsoup/helper/DataUtil.java"
"jsou_4464",193,"if (decl.name().equalsIgnoreCase(""xml""))","if (false)","org/jsoup/helper/DataUtil.java"
"jsou_4465",193,"if (decl.name().equalsIgnoreCase(""xml""))","if (true)","org/jsoup/helper/DataUtil.java"
"jsou_4466",198,"if (foundCharset != null && !foundCharset.equalsIgnoreCase(defaultCharsetName)) { // need to re-decode. (case insensitive check here to match how validate works)","if (false && !foundCharset.equalsIgnoreCase(defaultCharsetName)) { // need to re-decode. (case insensitive check here to match how validate works)","org/jsoup/helper/DataUtil.java"
"jsou_4467",198,"if (foundCharset != null && !foundCharset.equalsIgnoreCase(defaultCharsetName)) { // need to re-decode. (case insensitive check here to match how validate works)","if (true && !foundCharset.equalsIgnoreCase(defaultCharsetName)) { // need to re-decode. (case insensitive check here to match how validate works)","org/jsoup/helper/DataUtil.java"
"jsou_4468",198,"if (foundCharset != null && !foundCharset.equalsIgnoreCase(defaultCharsetName)) { // need to re-decode. (case insensitive check here to match how validate works)","if (foundCharset != null && false) { // need to re-decode. (case insensitive check here to match how validate works)","org/jsoup/helper/DataUtil.java"
"jsou_4469",198,"if (foundCharset != null && !foundCharset.equalsIgnoreCase(defaultCharsetName)) { // need to re-decode. (case insensitive check here to match how validate works)","if (foundCharset != null && true) { // need to re-decode. (case insensitive check here to match how validate works)","org/jsoup/helper/DataUtil.java"
"jsou_4470",202,"} else if (!fullyRead) {","} else if (false) {","org/jsoup/helper/DataUtil.java"
"jsou_4471",202,"} else if (!fullyRead) {","} else if (true) {","org/jsoup/helper/DataUtil.java"
"jsou_4472",206,"Validate.notEmpty(charsetName, ""Must set charset arg to character set of file to parse. Set to null to attempt to detect from HTML"");","// removed call to notEmpty()","org/jsoup/helper/DataUtil.java"
"jsou_4473",208,"if (doc == null) {","if (false) {","org/jsoup/helper/DataUtil.java"
"jsou_4474",208,"if (doc == null) {","if (true) {","org/jsoup/helper/DataUtil.java"
"jsou_4475",209,"if (charsetName == null)","if (false)","org/jsoup/helper/DataUtil.java"
"jsou_4476",209,"if (charsetName == null)","if (true)","org/jsoup/helper/DataUtil.java"
"jsou_4477",213,"if (bomCharset != null && bomCharset.offset) { // creating the buffered reader ignores the input pos, so must skip here","if (false && bomCharset.offset) { // creating the buffered reader ignores the input pos, so must skip here","org/jsoup/helper/DataUtil.java"
"jsou_4478",213,"if (bomCharset != null && bomCharset.offset) { // creating the buffered reader ignores the input pos, so must skip here","if (true && bomCharset.offset) { // creating the buffered reader ignores the input pos, so must skip here","org/jsoup/helper/DataUtil.java"
"jsou_4479",213,"if (bomCharset != null && bomCharset.offset) { // creating the buffered reader ignores the input pos, so must skip here","if (false) { // creating the buffered reader ignores the input pos, so must skip here","org/jsoup/helper/DataUtil.java"
"jsou_4480",213,"if (bomCharset != null && bomCharset.offset) { // creating the buffered reader ignores the input pos, so must skip here","if (true) { // creating the buffered reader ignores the input pos, so must skip here","org/jsoup/helper/DataUtil.java"
"jsou_4481",215,"Validate.isTrue(skipped == 1); // WTF if this fails.","Validate.isTrue(false); // WTF if this fails.","org/jsoup/helper/DataUtil.java"
"jsou_4482",215,"Validate.isTrue(skipped == 1); // WTF if this fails.","Validate.isTrue(true); // WTF if this fails.","org/jsoup/helper/DataUtil.java"
"jsou_4483",215,"Validate.isTrue(skipped == 1); // WTF if this fails.","// WTF if this fails.  // removed call to isTrue()","org/jsoup/helper/DataUtil.java"
"jsou_4484",223,"Charset charset = charsetName.equals(defaultCharsetName) ? UTF_8 : Charset.forName(charsetName);","Charset charset = false ? UTF_8 : Charset.forName(charsetName);","org/jsoup/helper/DataUtil.java"
"jsou_4485",223,"Charset charset = charsetName.equals(defaultCharsetName) ? UTF_8 : Charset.forName(charsetName);","Charset charset = true ? UTF_8 : Charset.forName(charsetName);","org/jsoup/helper/DataUtil.java"
"jsou_4486",225,"if (!charset.canEncode()) {","if (false) {","org/jsoup/helper/DataUtil.java"
"jsou_4487",225,"if (!charset.canEncode()) {","if (true) {","org/jsoup/helper/DataUtil.java"
"jsou_4488",227,"doc.charset(UTF_8);","// removed call to charset()","org/jsoup/helper/DataUtil.java"
"jsou_4489",231,"reader.close();","// removed call to close()","org/jsoup/helper/DataUtil.java"
"jsou_4490",236,"input.close();","// removed call to close()","org/jsoup/helper/DataUtil.java"
"jsou_4491",238,"return doc;","return null;","org/jsoup/helper/DataUtil.java"
"jsou_4492",250,"Validate.isTrue(maxSize >= 0, ""maxSize must be 0 (unlimited) or larger"");","Validate.isTrue(maxSize > 0, ""maxSize must be 0 (unlimited) or larger"");","org/jsoup/helper/DataUtil.java"
"jsou_4493",250,"Validate.isTrue(maxSize >= 0, ""maxSize must be 0 (unlimited) or larger"");","Validate.isTrue(false, ""maxSize must be 0 (unlimited) or larger"");","org/jsoup/helper/DataUtil.java"
"jsou_4494",250,"Validate.isTrue(maxSize >= 0, ""maxSize must be 0 (unlimited) or larger"");","Validate.isTrue(true, ""maxSize must be 0 (unlimited) or larger"");","org/jsoup/helper/DataUtil.java"
"jsou_4495",250,"Validate.isTrue(maxSize >= 0, ""maxSize must be 0 (unlimited) or larger"");","Validate.isTrue(maxSize >= 0, ""maxSize must be 0 (unlimited) or larger"");  // removed call to isTrue()","org/jsoup/helper/DataUtil.java"
"jsou_4496",252,"return input.readToByteBuffer(maxSize);","return null;","org/jsoup/helper/DataUtil.java"
"jsou_4497",277,"if (cs == null || cs.length() == 0) return null;","if (false || cs.length() == 0) return null;","org/jsoup/helper/DataUtil.java"
"jsou_4498",277,"if (cs == null || cs.length() == 0) return null;","if (true || cs.length() == 0) return null;","org/jsoup/helper/DataUtil.java"
"jsou_4499",277,"if (cs == null || cs.length() == 0) return null;","if (cs == null || false) return null;","org/jsoup/helper/DataUtil.java"
"jsou_4500",277,"if (cs == null || cs.length() == 0) return null;","if (cs == null || true) return null;","org/jsoup/helper/DataUtil.java"
"jsou_4501",277,"if (cs == null || cs.length() == 0) return null;","if (cs == null || cs.length() == 0) return """";","org/jsoup/helper/DataUtil.java"
"jsou_4502",280,"if (Charset.isSupported(cs)) return cs;","if (false) return cs;","org/jsoup/helper/DataUtil.java"
"jsou_4503",280,"if (Charset.isSupported(cs)) return cs;","if (true) return cs;","org/jsoup/helper/DataUtil.java"
"jsou_4504",280,"if (Charset.isSupported(cs)) return cs;","if (Charset.isSupported(cs)) return """";","org/jsoup/helper/DataUtil.java"
"jsou_4505",282,"if (Charset.isSupported(cs)) return cs;","if (false) return cs;","org/jsoup/helper/DataUtil.java"
"jsou_4506",282,"if (Charset.isSupported(cs)) return cs;","if (true) return cs;","org/jsoup/helper/DataUtil.java"
"jsou_4507",282,"if (Charset.isSupported(cs)) return cs;","if (Charset.isSupported(cs)) return """";","org/jsoup/helper/DataUtil.java"
"jsou_4508",286,"return null;","return """";","org/jsoup/helper/DataUtil.java"
"jsou_4509",276,"Validate.notEmpty(tag);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4510",277,"Validate.notNull(attributes);","// removed call to notNull()","org/jsoup/safety/Safelist.java"
"jsou_4511",278,"Validate.isTrue(attributes.length > 0, ""No attribute names supplied."");","Validate.isTrue(attributes.length >= 0, ""No attribute names supplied."");","org/jsoup/safety/Safelist.java"
"jsou_4512",278,"Validate.isTrue(attributes.length > 0, ""No attribute names supplied."");","Validate.isTrue(false, ""No attribute names supplied."");","org/jsoup/safety/Safelist.java"
"jsou_4513",278,"Validate.isTrue(attributes.length > 0, ""No attribute names supplied."");","Validate.isTrue(true, ""No attribute names supplied."");","org/jsoup/safety/Safelist.java"
"jsou_4514",278,"Validate.isTrue(attributes.length > 0, ""No attribute names supplied."");","// removed call to isTrue()","org/jsoup/safety/Safelist.java"
"jsou_4515",284,"Validate.notEmpty(key);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4516",287,"if (this.attributes.containsKey(tagName)) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4517",287,"if (this.attributes.containsKey(tagName)) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4518",293,"return this;","return null;","org/jsoup/safety/Safelist.java"
"jsou_4519",354,"Validate.notEmpty(tag);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4520",355,"Validate.notEmpty(attribute);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4521",356,"Validate.notEmpty(value);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4522",363,"if (enforcedAttributes.containsKey(tagName)) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4523",363,"if (enforcedAttributes.containsKey(tagName)) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4524",370,"return this;","return null;","org/jsoup/safety/Safelist.java"
"jsou_4525",433,"Validate.notEmpty(tag);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4526",434,"Validate.notEmpty(attribute);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4527",435,"Validate.notNull(protocols);","// removed call to notNull()","org/jsoup/safety/Safelist.java"
"jsou_4528",442,"if (this.protocols.containsKey(tagName)) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4529",442,"if (this.protocols.containsKey(tagName)) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4530",448,"if (attrMap.containsKey(attrKey)) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4531",448,"if (attrMap.containsKey(attrKey)) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4532",455,"Validate.notEmpty(protocol);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4533",459,"return this;","return null;","org/jsoup/safety/Safelist.java"
"jsou_4534",229,"Validate.notNull(tags);","// removed call to notNull()","org/jsoup/safety/Safelist.java"
"jsou_4535",232,"Validate.notEmpty(tagName);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4536",235,"return this;","return null;","org/jsoup/safety/Safelist.java"
"jsou_4537",109,"return new Safelist()","return null;","org/jsoup/safety/Safelist.java"
"jsou_4538",135,"return basic()","return null;","org/jsoup/safety/Safelist.java"
"jsou_4539",581,"if (enforcedAttributes.containsKey(tag)) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4540",581,"if (enforcedAttributes.containsKey(tag)) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4541",587,"return attrs;","return null;","org/jsoup/safety/Safelist.java"
"jsou_4542",523,"if (okSet != null && okSet.contains(key)) {","if (false && okSet.contains(key)) {","org/jsoup/safety/Safelist.java"
"jsou_4543",523,"if (okSet != null && okSet.contains(key)) {","if (true && okSet.contains(key)) {","org/jsoup/safety/Safelist.java"
"jsou_4544",523,"if (okSet != null && okSet.contains(key)) {","if (okSet != null && false) {","org/jsoup/safety/Safelist.java"
"jsou_4545",523,"if (okSet != null && okSet.contains(key)) {","if (okSet != null && true) {","org/jsoup/safety/Safelist.java"
"jsou_4546",524,"if (protocols.containsKey(tag)) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4547",524,"if (protocols.containsKey(tag)) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4548",527,"return !attrProts.containsKey(key) || testValidProtocol(el, attr, attrProts.get(key));","return !attrProts.containsKey(key) || false;","org/jsoup/safety/Safelist.java"
"jsou_4549",527,"return !attrProts.containsKey(key) || testValidProtocol(el, attr, attrProts.get(key));","return !attrProts.containsKey(key) || true;","org/jsoup/safety/Safelist.java"
"jsou_4550",527,"return !attrProts.containsKey(key) || testValidProtocol(el, attr, attrProts.get(key));","return false;","org/jsoup/safety/Safelist.java"
"jsou_4551",527,"return !attrProts.containsKey(key) || testValidProtocol(el, attr, attrProts.get(key));","return true;","org/jsoup/safety/Safelist.java"
"jsou_4552",527,"return !attrProts.containsKey(key) || testValidProtocol(el, attr, attrProts.get(key));","return true;","org/jsoup/safety/Safelist.java"
"jsou_4553",529,"return true;","return false;","org/jsoup/safety/Safelist.java"
"jsou_4554",534,"if (enforcedSet != null) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4555",534,"if (enforcedSet != null) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4556",537,"if (expect.hasKeyIgnoreCase(attrKey)) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4557",537,"if (expect.hasKeyIgnoreCase(attrKey)) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4558",538,"return expect.getIgnoreCase(attrKey).equals(attr.getValue());","return false;","org/jsoup/safety/Safelist.java"
"jsou_4559",538,"return expect.getIgnoreCase(attrKey).equals(attr.getValue());","return true;","org/jsoup/safety/Safelist.java"
"jsou_4560",542,"return !tagName.equals("":all"") && isSafeAttribute("":all"", el, attr);","return false && isSafeAttribute("":all"", el, attr);","org/jsoup/safety/Safelist.java"
"jsou_4561",542,"return !tagName.equals("":all"") && isSafeAttribute("":all"", el, attr);","return true && isSafeAttribute("":all"", el, attr);","org/jsoup/safety/Safelist.java"
"jsou_4562",542,"return !tagName.equals("":all"") && isSafeAttribute("":all"", el, attr);","return !tagName.equals("":all"") && false;","org/jsoup/safety/Safelist.java"
"jsou_4563",542,"return !tagName.equals("":all"") && isSafeAttribute("":all"", el, attr);","return !tagName.equals("":all"") && true;","org/jsoup/safety/Safelist.java"
"jsou_4564",542,"return !tagName.equals("":all"") && isSafeAttribute("":all"", el, attr);","return true;","org/jsoup/safety/Safelist.java"
"jsou_4565",508,"return tagNames.contains(TagName.valueOf(tag));","return false;","org/jsoup/safety/Safelist.java"
"jsou_4566",508,"return tagNames.contains(TagName.valueOf(tag));","return true;","org/jsoup/safety/Safelist.java"
"jsou_4567",575,"return value.startsWith(""#"") && !value.matches("".*\\s.*"");","return value.startsWith(""#"") && !false;","org/jsoup/safety/Safelist.java"
"jsou_4568",575,"return value.startsWith(""#"") && !value.matches("".*\\s.*"");","return value.startsWith(""#"") && !true;","org/jsoup/safety/Safelist.java"
"jsou_4569",575,"return value.startsWith(""#"") && !value.matches("".*\\s.*"");","return false;","org/jsoup/safety/Safelist.java"
"jsou_4570",575,"return value.startsWith(""#"") && !value.matches("".*\\s.*"");","return true;","org/jsoup/safety/Safelist.java"
"jsou_4571",575,"return value.startsWith(""#"") && !value.matches("".*\\s.*"");","return true;","org/jsoup/safety/Safelist.java"
"jsou_4572",78,"return new Safelist();","return null;","org/jsoup/safety/Safelist.java"
"jsou_4573",413,"return this;","return null;","org/jsoup/safety/Safelist.java"
"jsou_4574",153,"return new Safelist()","return null;","org/jsoup/safety/Safelist.java"
"jsou_4575",312,"Validate.notEmpty(tag);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4576",313,"Validate.notNull(attributes);","// removed call to notNull()","org/jsoup/safety/Safelist.java"
"jsou_4577",314,"Validate.isTrue(attributes.length > 0, ""No attribute names supplied."");","Validate.isTrue(attributes.length >= 0, ""No attribute names supplied."");","org/jsoup/safety/Safelist.java"
"jsou_4578",314,"Validate.isTrue(attributes.length > 0, ""No attribute names supplied."");","Validate.isTrue(false, ""No attribute names supplied."");","org/jsoup/safety/Safelist.java"
"jsou_4579",314,"Validate.isTrue(attributes.length > 0, ""No attribute names supplied."");","Validate.isTrue(true, ""No attribute names supplied."");","org/jsoup/safety/Safelist.java"
"jsou_4580",314,"Validate.isTrue(attributes.length > 0, ""No attribute names supplied."");","// removed call to isTrue()","org/jsoup/safety/Safelist.java"
"jsou_4581",319,"Validate.notEmpty(key);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4582",322,"if(tagNames.contains(tagName) && this.attributes.containsKey(tagName)) { // Only look in sub-maps if tag was allowed","if(tagNames.contains(tagName) && false) { // Only look in sub-maps if tag was allowed","org/jsoup/safety/Safelist.java"
"jsou_4583",322,"if(tagNames.contains(tagName) && this.attributes.containsKey(tagName)) { // Only look in sub-maps if tag was allowed","if(tagNames.contains(tagName) && true) { // Only look in sub-maps if tag was allowed","org/jsoup/safety/Safelist.java"
"jsou_4584",322,"if(tagNames.contains(tagName) && this.attributes.containsKey(tagName)) { // Only look in sub-maps if tag was allowed","if(false) { // Only look in sub-maps if tag was allowed","org/jsoup/safety/Safelist.java"
"jsou_4585",322,"if(tagNames.contains(tagName) && this.attributes.containsKey(tagName)) { // Only look in sub-maps if tag was allowed","if(true) { // Only look in sub-maps if tag was allowed","org/jsoup/safety/Safelist.java"
"jsou_4586",326,"if(currentSet.isEmpty()) // Remove tag from attribute map if no attributes are allowed for tag","if(false) // Remove tag from attribute map if no attributes are allowed for tag","org/jsoup/safety/Safelist.java"
"jsou_4587",326,"if(currentSet.isEmpty()) // Remove tag from attribute map if no attributes are allowed for tag","if(true) // Remove tag from attribute map if no attributes are allowed for tag","org/jsoup/safety/Safelist.java"
"jsou_4588",329,"if(tag.equals("":all"")) // Attribute needs to be removed from all individually set tags","if(false) // Attribute needs to be removed from all individually set tags","org/jsoup/safety/Safelist.java"
"jsou_4589",329,"if(tag.equals("":all"")) // Attribute needs to be removed from all individually set tags","if(true) // Attribute needs to be removed from all individually set tags","org/jsoup/safety/Safelist.java"
"jsou_4590",334,"if(currentSet.isEmpty()) // Remove tag from attribute map if no attributes are allowed for tag","if(false) // Remove tag from attribute map if no attributes are allowed for tag","org/jsoup/safety/Safelist.java"
"jsou_4591",334,"if(currentSet.isEmpty()) // Remove tag from attribute map if no attributes are allowed for tag","if(true) // Remove tag from attribute map if no attributes are allowed for tag","org/jsoup/safety/Safelist.java"
"jsou_4592",337,"return this;","return null;","org/jsoup/safety/Safelist.java"
"jsou_4593",381,"Validate.notEmpty(tag);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4594",382,"Validate.notEmpty(attribute);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4595",385,"if(tagNames.contains(tagName) && enforcedAttributes.containsKey(tagName)) {","if(tagNames.contains(tagName) && false) {","org/jsoup/safety/Safelist.java"
"jsou_4596",385,"if(tagNames.contains(tagName) && enforcedAttributes.containsKey(tagName)) {","if(tagNames.contains(tagName) && true) {","org/jsoup/safety/Safelist.java"
"jsou_4597",385,"if(tagNames.contains(tagName) && enforcedAttributes.containsKey(tagName)) {","if(false) {","org/jsoup/safety/Safelist.java"
"jsou_4598",385,"if(tagNames.contains(tagName) && enforcedAttributes.containsKey(tagName)) {","if(true) {","org/jsoup/safety/Safelist.java"
"jsou_4599",390,"if(attrMap.isEmpty()) // Remove tag from enforced attribute map if no enforced attributes are present","if(false) // Remove tag from enforced attribute map if no enforced attributes are present","org/jsoup/safety/Safelist.java"
"jsou_4600",390,"if(attrMap.isEmpty()) // Remove tag from enforced attribute map if no enforced attributes are present","if(true) // Remove tag from enforced attribute map if no enforced attributes are present","org/jsoup/safety/Safelist.java"
"jsou_4601",393,"return this;","return null;","org/jsoup/safety/Safelist.java"
"jsou_4602",475,"Validate.notEmpty(tag);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4603",476,"Validate.notEmpty(attribute);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4604",477,"Validate.notNull(removeProtocols);","// removed call to notNull()","org/jsoup/safety/Safelist.java"
"jsou_4605",484,"Validate.isTrue(protocols.containsKey(tagName), ""Cannot remove a protocol that is not set."");","Validate.isTrue(protocols.containsKey(tagName), ""Cannot remove a protocol that is not set."");  // removed call to isTrue()","org/jsoup/safety/Safelist.java"
"jsou_4606",486,"Validate.isTrue(tagProtocols.containsKey(attr), ""Cannot remove a protocol that is not set."");","Validate.isTrue(tagProtocols.containsKey(attr), ""Cannot remove a protocol that is not set."");  // removed call to isTrue()","org/jsoup/safety/Safelist.java"
"jsou_4607",490,"Validate.notEmpty(protocol);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4608",494,"if (attrProtocols.isEmpty()) { // Remove protocol set if empty","if (false) { // Remove protocol set if empty","org/jsoup/safety/Safelist.java"
"jsou_4609",494,"if (attrProtocols.isEmpty()) { // Remove protocol set if empty","if (true) { // Remove protocol set if empty","org/jsoup/safety/Safelist.java"
"jsou_4610",496,"if (tagProtocols.isEmpty()) // Remove entry for tag if empty","if (false) // Remove entry for tag if empty","org/jsoup/safety/Safelist.java"
"jsou_4611",496,"if (tagProtocols.isEmpty()) // Remove entry for tag if empty","if (true) // Remove entry for tag if empty","org/jsoup/safety/Safelist.java"
"jsou_4612",499,"return this;","return null;","org/jsoup/safety/Safelist.java"
"jsou_4613",245,"Validate.notNull(tags);","// removed call to notNull()","org/jsoup/safety/Safelist.java"
"jsou_4614",248,"Validate.notEmpty(tag);","// removed call to notEmpty()","org/jsoup/safety/Safelist.java"
"jsou_4615",251,"if(tagNames.remove(tagName)) { // Only look in sub-maps if tag was allowed","if(false) { // Only look in sub-maps if tag was allowed","org/jsoup/safety/Safelist.java"
"jsou_4616",251,"if(tagNames.remove(tagName)) { // Only look in sub-maps if tag was allowed","if(true) { // Only look in sub-maps if tag was allowed","org/jsoup/safety/Safelist.java"
"jsou_4617",257,"return this;","return null;","org/jsoup/safety/Safelist.java"
"jsou_4618",88,"return new Safelist()","return null;","org/jsoup/safety/Safelist.java"
"jsou_4619",549,"if (value.length() == 0)","if (false)","org/jsoup/safety/Safelist.java"
"jsou_4620",549,"if (value.length() == 0)","if (true)","org/jsoup/safety/Safelist.java"
"jsou_4621",551,"if (!preserveRelativeLinks)","if (false)","org/jsoup/safety/Safelist.java"
"jsou_4622",551,"if (!preserveRelativeLinks)","if (true)","org/jsoup/safety/Safelist.java"
"jsou_4623",557,"if (prot.equals(""#"")) { // allows anchor links","if (false) { // allows anchor links","org/jsoup/safety/Safelist.java"
"jsou_4624",557,"if (prot.equals(""#"")) { // allows anchor links","if (true) { // allows anchor links","org/jsoup/safety/Safelist.java"
"jsou_4625",558,"if (isValidAnchor(value)) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4626",558,"if (isValidAnchor(value)) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4627",559,"return true;","return false;","org/jsoup/safety/Safelist.java"
"jsou_4628",567,"if (lowerCase(value).startsWith(prot)) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4629",567,"if (lowerCase(value).startsWith(prot)) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4630",568,"return true;","return false;","org/jsoup/safety/Safelist.java"
"jsou_4631",571,"return false;","return true;","org/jsoup/safety/Safelist.java"
"jsou_4632",608,"return new AttributeKey(value);","return null;","org/jsoup/safety/Safelist.java"
"jsou_4633",618,"return new AttributeValue(value);","return null;","org/jsoup/safety/Safelist.java"
"jsou_4634",628,"return new Protocol(value);","return null;","org/jsoup/safety/Safelist.java"
"jsou_4635",598,"return new TagName(value);","return null;","org/jsoup/safety/Safelist.java"
"jsou_4636",636,"Validate.notNull(value);","// removed call to notNull()","org/jsoup/safety/Safelist.java"
"jsou_4637",650,"if (this == obj) return true;","if (true) return true;","org/jsoup/safety/Safelist.java"
"jsou_4638",650,"if (this == obj) return true;","if (this == obj) return false;","org/jsoup/safety/Safelist.java"
"jsou_4639",651,"if (obj == null) return false;","if (false) return false;","org/jsoup/safety/Safelist.java"
"jsou_4640",651,"if (obj == null) return false;","if (true) return false;","org/jsoup/safety/Safelist.java"
"jsou_4641",651,"if (obj == null) return false;","if (obj == null) return true;","org/jsoup/safety/Safelist.java"
"jsou_4642",652,"if (getClass() != obj.getClass()) return false;","if (false) return false;","org/jsoup/safety/Safelist.java"
"jsou_4643",652,"if (getClass() != obj.getClass()) return false;","if (true) return false;","org/jsoup/safety/Safelist.java"
"jsou_4644",652,"if (getClass() != obj.getClass()) return false;","if (getClass() != obj.getClass()) return true;","org/jsoup/safety/Safelist.java"
"jsou_4645",654,"if (value == null) {","if (false) {","org/jsoup/safety/Safelist.java"
"jsou_4646",654,"if (value == null) {","if (true) {","org/jsoup/safety/Safelist.java"
"jsou_4647",655,"return other.value == null;","return false;","org/jsoup/safety/Safelist.java"
"jsou_4648",655,"return other.value == null;","return true;","org/jsoup/safety/Safelist.java"
"jsou_4649",655,"return other.value == null;","return true;","org/jsoup/safety/Safelist.java"
"jsou_4650",656,"} else return value.equals(other.value);","} else return false;","org/jsoup/safety/Safelist.java"
"jsou_4651",656,"} else return value.equals(other.value);","} else return true;","org/jsoup/safety/Safelist.java"
"jsou_4652",644,"result = prime * result + ((value == null) ? 0 : value.hashCode());","result = prime / result + ((value == null) ? 0 : value.hashCode());","org/jsoup/safety/Safelist.java"
"jsou_4653",644,"result = prime * result + ((value == null) ? 0 : value.hashCode());","result = prime * result + ((false) ? 0 : value.hashCode());","org/jsoup/safety/Safelist.java"
"jsou_4654",644,"result = prime * result + ((value == null) ? 0 : value.hashCode());","result = prime * result + ((true) ? 0 : value.hashCode());","org/jsoup/safety/Safelist.java"
"jsou_4655",644,"result = prime * result + ((value == null) ? 0 : value.hashCode());","result = prime * result - ((value == null) ? 0 : value.hashCode());","org/jsoup/safety/Safelist.java"
"jsou_4656",645,"return result;","return 0;","org/jsoup/safety/Safelist.java"
"jsou_4657",661,"return value;","return """";","org/jsoup/safety/Safelist.java"
"jsou_4658",140,"return this;","return null;","org/jsoup/select/Elements.java"
"jsou_4659",373,"return this;","return null;","org/jsoup/select/Elements.java"
"jsou_4660",347,"return this;","return null;","org/jsoup/select/Elements.java"
"jsou_4661",71,"if (element.hasAttr(attributeKey))","if (false)","org/jsoup/select/Elements.java"
"jsou_4662",71,"if (element.hasAttr(attributeKey))","if (true)","org/jsoup/select/Elements.java"
"jsou_4663",72,"return element.attr(attributeKey);","return """";","org/jsoup/select/Elements.java"
"jsou_4664",116,"return this;","return null;","org/jsoup/select/Elements.java"
"jsou_4665",360,"return this;","return null;","org/jsoup/select/Elements.java"
"jsou_4666",677,"for (int i = 0; i < el.childNodeSize(); i++) {","for (int i = 0; i <= el.childNodeSize(); i++) {","org/jsoup/select/Elements.java"
"jsou_4667",677,"for (int i = 0; i < el.childNodeSize(); i++) {","for (int i = 0; false; i++) {","org/jsoup/select/Elements.java"
"jsou_4668",677,"for (int i = 0; i < el.childNodeSize(); i++) {","for (int i = 0; true; i++) {","org/jsoup/select/Elements.java"
"jsou_4669",679,"if (tClass.isInstance(node))","if (false)","org/jsoup/select/Elements.java"
"jsou_4670",679,"if (tClass.isInstance(node))","if (true)","org/jsoup/select/Elements.java"
"jsou_4671",683,"return nodes;","return Collections.emptyList();","org/jsoup/select/Elements.java"
"jsou_4672",58,"return clone;","return null;","org/jsoup/select/Elements.java"
"jsou_4673",654,"return childNodesOfType(Comment.class);","return Collections.emptyList();","org/jsoup/select/Elements.java"
